fpr_RF,tpr_RF
0.012140077821011673,0.8150461320085167
0.012140077821011673,0.815471965933286
0.012451361867704281,0.8173172462739532
0.012451361867704281,0.817459190915543
0.012451361867704281,0.8177430801987225
0.012607003891050584,0.8177430801987225
0.012607003891050584,0.8183108587650816
0.012607003891050584,0.8193044712562101
0.012607003891050584,0.8195883605393897
0.012607003891050584,0.8197303051809794
0.012918287937743191,0.8197303051809794
0.013073929961089494,0.8197303051809794
0.013073929961089494,0.8198722498225692
0.013540856031128404,0.8217175301632363
0.013540856031128404,0.8220014194464159
0.014163424124513619,0.8227111426543648
0.014163424124513619,0.8228530872959546
0.014319066147859922,0.8228530872959546
0.014319066147859922,0.8229950319375443
0.014474708171206226,0.8229950319375443
0.014474708171206226,0.8232789212207239
0.014630350194552529,0.8232789212207239
0.014630350194552529,0.8235628105039035
0.014630350194552529,0.8237047551454932
0.014785992217898832,0.8237047551454932
0.014785992217898832,0.8239886444286728
0.015408560311284047,0.8249822569198013
0.015408560311284047,0.8252661462029809
0.015408560311284047,0.8254080908445706
0.01556420233463035,0.8254080908445706
0.01556420233463035,0.8258339247693399
0.01556420233463035,0.8264017033356991
0.01556420233463035,0.8266855926188786
0.015719844357976652,0.8278211497515969
0.015719844357976652,0.828388928317956
0.015719844357976652,0.8286728176011355
0.015719844357976652,0.8289567068843151
0.016186770428015564,0.8299503193754436
0.01649805447470817,0.8299503193754436
0.01649805447470817,0.8302342086586232
0.01649805447470817,0.8305180979418026
0.016653696498054475,0.8305180979418026
0.016653696498054475,0.8308019872249822
0.016809338521400777,0.8320794889992903
0.016809338521400777,0.8329311568488289
0.016964980544747082,0.8329311568488289
0.017120622568093387,0.834208658623137
0.017120622568093387,0.8344925479063166
0.017431906614785993,0.8344925479063166
0.017431906614785993,0.8346344925479063
0.017587548638132295,0.8359119943222143
0.017587548638132295,0.8364797728885734
0.0178988326848249,0.8376153300212917
0.0178988326848249,0.8378992193044713
0.018054474708171207,0.8378992193044713
0.018054474708171207,0.8381831085876508
0.018365758754863813,0.8381831085876508
0.018365758754863813,0.8383250532292406
0.018832684824902725,0.8394606103619588
0.018832684824902725,0.8398864442867282
0.018988326848249026,0.8398864442867282
0.018988326848249026,0.840028388928318
0.01914396887159533,0.840028388928318
0.01914396887159533,0.8401703335699078
0.019299610894941633,0.841305890702626
0.019299610894941633,0.8415897799858055
0.019299610894941633,0.8417317246273953
0.01961089494163424,0.8417317246273953
0.01961089494163424,0.8420156139105749
0.019766536964980545,0.8420156139105749
0.02007782101167315,0.8434350603264726
0.02007782101167315,0.8437189496096522
0.020233463035019456,0.8437189496096522
0.020233463035019456,0.8440028388928318
0.020544747081712063,0.8447125621007807
0.020700389105058364,0.8447125621007807
0.020700389105058364,0.8449964513839603
0.020700389105058364,0.8452803406671399
0.02085603112840467,0.8452803406671399
0.02085603112840467,0.8455642299503193
0.02132295719844358,0.8465578424414478
0.02132295719844358,0.8468417317246274
0.021478599221789883,0.8468417317246274
0.021478599221789883,0.8469836763662172
0.021478599221789883,0.8475514549325763
0.021478599221789883,0.8478353442157559
0.02178988326848249,0.8488289567068843
0.02178988326848249,0.8493967352732434
0.022101167315175096,0.8505322924059616
0.022101167315175096,0.8508161816891412
0.022101167315175096,0.8511000709723208
0.022101167315175096,0.8512420156139106
0.0222568093385214,0.8515259048970901
0.0222568093385214,0.8518097941802697
0.022412451361867706,0.8518097941802697
0.022723735408560312,0.8522356281050391
0.022723735408560312,0.8528034066713982
0.022879377431906614,0.8528034066713982
0.02303501945525292,0.8537970191625266
0.02303501945525292,0.854222853087296
0.02319066147859922,0.8560681334279631
0.023346303501945526,0.8562100780695528
0.023346303501945526,0.8564939673527324
0.023657587548638132,0.8564939673527324
0.023657587548638132,0.8570617459190916
0.023813229571984437,0.8576295244854507
0.023813229571984437,0.8579134137686303
0.023813229571984437,0.8586231369765791
0.024124513618677044,0.8586231369765791
0.024124513618677044,0.8589070262597587
0.02443579766536965,0.8589070262597587
0.024591439688715952,0.859332860184528
0.024591439688715952,0.8594748048261178
0.024747081712062257,0.8594748048261178
0.024902723735408562,0.8596167494677076
0.02521400778210117,0.8604684173172463
0.02521400778210117,0.8607523066004258
0.02521400778210117,0.8610361958836054
0.02536964980544747,0.8610361958836054
0.02536964980544747,0.8611781405251951
0.025525291828793775,0.8611781405251951
0.025525291828793775,0.8616039744499645
0.025525291828793775,0.862597586941093
0.025525291828793775,0.8628814762242726
0.025525291828793775,0.8640170333569908
0.025525291828793775,0.8643009226401703
0.025992217898832683,0.8657203690560681
0.025992217898832683,0.8660042583392477
0.025992217898832683,0.8665720369056068
0.02614785992217899,0.8665720369056068
0.02614785992217899,0.8667139815471966
0.026459143968871595,0.8674237047551455
0.026459143968871595,0.8675656493967353
0.0266147859922179,0.8675656493967353
0.0266147859922179,0.8677075940383251
0.0267704280155642,0.8677075940383251
0.027081712062256808,0.8687012065294535
0.027237354085603113,0.8687012065294535
0.027237354085603113,0.8689850958126331
0.027392996108949415,0.8698367636621718
0.027392996108949415,0.8705464868701207
0.02754863813229572,0.8705464868701207
0.02754863813229572,0.8706884315117104
0.028171206225680933,0.8716820440028389
0.028171206225680933,0.8719659332860185
0.028638132295719845,0.8719659332860185
0.028638132295719845,0.8723917672107878
0.028638132295719845,0.8732434350603264
0.028793774319066146,0.8732434350603264
0.028793774319066146,0.8743789921930447
0.029105058365758756,0.8748048261178141
0.029105058365758756,0.8750887154009936
0.029416342412451363,0.8750887154009936
0.029416342412451363,0.8752306600425834
0.029571984435797664,0.8752306600425834
0.029571984435797664,0.8753726046841732
0.02988326848249027,0.8756564939673527
0.030038910505836576,0.8756564939673527
0.030038910505836576,0.876082327892122
0.030038910505836576,0.8765081618168914
0.030038910505836576,0.876792051100071
0.030038910505836576,0.8770759403832505
0.030038910505836576,0.8772178850248403
0.030505836575875488,0.8779276082327893
0.030505836575875488,0.8784953867991483
0.030817120622568094,0.8784953867991483
0.030817120622568094,0.8786373314407381
0.030817120622568094,0.8789212207239177
0.030817120622568094,0.8792051100070972
0.030972762645914396,0.8792051100070972
0.030972762645914396,0.879347054648687
0.0311284046692607,0.8801987224982257
0.0311284046692607,0.8807665010645848
0.031284046692607,0.8807665010645848
0.031284046692607,0.8816181689141235
0.031439688715953304,0.8816181689141235
0.031439688715953304,0.8817601135557133
0.032062256809338524,0.882611781405252
0.03299610894941634,0.8836053938963804
0.03299610894941634,0.8837473385379702
0.03299610894941634,0.8840312278211497
0.03315175097276265,0.8840312278211497
0.03315175097276265,0.8841731724627395
0.03330739299610895,0.8841731724627395
0.03330739299610895,0.8845990063875089
0.03377431906614786,0.8853087295954578
0.033929961089494164,0.8853087295954578
0.033929961089494164,0.8855926188786374
0.034085603112840465,0.8855926188786374
0.034085603112840465,0.8857345635202271
0.03470817120622568,0.8857345635202271
0.03486381322957199,0.8863023420865862
0.03486381322957199,0.8868701206529453
0.03486381322957199,0.8871540099361249
0.03486381322957199,0.8877217885024841
0.03501945525291829,0.8877217885024841
0.03501945525291829,0.8880056777856636
0.03533073929961089,0.8880056777856636
0.03595330739299611,0.888999290276792
0.036264591439688715,0.888999290276792
0.036264591439688715,0.8891412349183818
0.036575875486381325,0.8891412349183818
0.036575875486381325,0.8892831795599716
0.036575875486381325,0.8905606813342797
0.036575875486381325,0.8907026259758695
0.036731517509727626,0.8907026259758695
0.036731517509727626,0.8908445706174591
0.03688715953307393,0.8908445706174591
0.03688715953307393,0.8911284599006387
0.03719844357976654,0.8911284599006387
0.03719844357976654,0.8916962384669979
0.03735408560311284,0.8916962384669979
0.03735408560311284,0.8918381831085876
0.03766536964980545,0.8918381831085876
0.03766536964980545,0.8933995741660752
0.03766536964980545,0.8938254080908445
0.03766536964980545,0.8939673527324343
0.03782101167315175,0.8939673527324343
0.03782101167315175,0.8941092973740241
0.03813229571984436,0.8941092973740241
0.038443579766536964,0.8945351312987935
0.038443579766536964,0.894819020581973
0.038599221789883266,0.894819020581973
0.038599221789883266,0.8956706884315118
0.038599221789883266,0.8959545777146912
0.038910505836575876,0.8959545777146912
0.03922178988326848,0.8966643009226402
0.03953307392996109,0.8966643009226402
0.03953307392996109,0.8973740241305891
0.03968871595330739,0.8973740241305891
0.03968871595330739,0.8975159687721789
0.0398443579766537,0.898083747338538
0.0401556420233463,0.898083747338538
0.0401556420233463,0.8983676366217175
0.04124513618677043,0.8983676366217175
0.04155642023346304,0.899361249112846
0.04155642023346304,0.8995031937544358
0.04171206225680934,0.8995031937544358
0.04171206225680934,0.8996451383960256
0.04186770428015564,0.8996451383960256
0.042490272373540854,0.9003548616039745
0.042490272373540854,0.9009226401703335
0.04264591439688716,0.9009226401703335
0.04264591439688716,0.9010645848119233
0.042801556420233464,0.9010645848119233
0.042801556420233464,0.9012065294535131
0.042957198443579765,0.9012065294535131
0.042957198443579765,0.9013484740951029
0.04311284046692607,0.9013484740951029
0.04311284046692607,0.9014904187366927
0.043268482490272375,0.9014904187366927
0.04342412451361868,0.9016323633782825
0.04342412451361868,0.901916252661462
0.04357976653696498,0.901916252661462
0.04357976653696498,0.9020581973030518
0.04389105058365759,0.9020581973030518
0.04420233463035019,0.9020581973030518
0.0445136186770428,0.9020581973030518
0.0446692607003891,0.902625975869411
0.0446692607003891,0.9027679205110007
0.04482490272373541,0.9027679205110007
0.04482490272373541,0.9030518097941803
0.04498054474708171,0.9030518097941803
0.04498054474708171,0.9031937544357701
0.045447470817120625,0.9040454222853087
0.045447470817120625,0.9044712562100781
0.045603112840466926,0.9044712562100781
0.045603112840466926,0.9047551454932576
0.04607003891050584,0.9050390347764372
0.04607003891050584,0.9053229240596168
0.04607003891050584,0.9056068133427964
0.04622568093385214,0.9056068133427964
0.04653696498054475,0.9063165365507452
0.04669260700389105,0.9063165365507452
0.04669260700389105,0.9066004258339248
0.04669260700389105,0.9068843151171043
0.04684824902723735,0.9068843151171043
0.047003891050583654,0.9075940383250533
0.047315175097276264,0.9075940383250533
0.047315175097276264,0.9080198722498226
0.047470817120622566,0.9080198722498226
0.047470817120622566,0.9081618168914124
0.047782101167315176,0.9081618168914124
0.047782101167315176,0.9084457061745919
0.04856031128404669,0.9087295954577714
0.04856031128404669,0.909013484740951
0.0488715953307393,0.909013484740951
0.0488715953307393,0.9092973740241306
0.0490272373540856,0.9095812633073102
0.04933852140077821,0.9095812633073102
0.04933852140077821,0.9098651525904897
0.049805447470817124,0.9105748757984387
0.049961089494163426,0.9105748757984387
0.049961089494163426,0.9107168204400284
0.05011673151750973,0.9107168204400284
0.05027237354085603,0.9111426543647977
0.05042801556420234,0.9111426543647977
0.05042801556420234,0.9112845990063875
0.05058365758754864,0.9114265436479773
0.05089494163424124,0.9114265436479773
0.05089494163424124,0.9117104329311568
0.05089494163424124,0.9124201561391058
0.05105058365758755,0.9124201561391058
0.051361867704280154,0.9125621007806956
0.051361867704280154,0.9127040454222853
0.05151750972762646,0.9127040454222853
0.05151750972762646,0.9128459900638751
0.051828793774319065,0.9128459900638751
0.051828793774319065,0.9129879347054649
0.05229571984435798,0.9132718239886445
0.05276264591439689,0.9132718239886445
0.05276264591439689,0.9135557132718239
0.05307392996108949,0.9136976579134137
0.0535408560311284,0.9136976579134137
0.0535408560311284,0.9138396025550035
0.053696498054474705,0.9138396025550035
0.05385214007782101,0.9145493257629524
0.05385214007782101,0.914833215046132
0.05385214007782101,0.9149751596877218
0.054007782101167315,0.9149751596877218
0.054163424124513616,0.9151171043293116
0.054319066147859925,0.9151171043293116
0.05463035019455253,0.9156848828956707
0.05463035019455253,0.9159687721788502
0.05478599221789883,0.9159687721788502
0.05478599221789883,0.91611071682044
0.05525291828793774,0.91611071682044
0.05525291828793774,0.9163946061036196
0.05556420233463035,0.9168204400283889
0.05556420233463035,0.9172462739531583
0.05556420233463035,0.9175301632363378
0.05571984435797665,0.9175301632363378
0.05571984435797665,0.9179559971611072
0.05603112840466926,0.9179559971611072
0.05680933852140078,0.9182398864442868
0.05680933852140078,0.9183818310858765
0.05696498054474708,0.9183818310858765
0.05696498054474708,0.918665720369056
0.05727626459143969,0.9188076650106458
0.05758754863813229,0.9188076650106458
0.05758754863813229,0.919375443577005
0.0577431906614786,0.919375443577005
0.0577431906614786,0.9196593328601845
0.0577431906614786,0.9198012775017743
0.058054474708171204,0.9203690560681335
0.058365758754863814,0.9203690560681335
0.058365758754863814,0.9205110007097232
0.058521400778210116,0.9205110007097232
0.058521400778210116,0.920652945351313
0.05898832684824903,0.9209368346344925
0.05898832684824903,0.9213626685592619
0.05914396887159533,0.9213626685592619
0.05914396887159533,0.9215046132008516
0.05945525291828794,0.9215046132008516
0.05945525291828794,0.9216465578424414
0.05961089494163424,0.9220723917672108
0.05976653696498054,0.9222143364088006
0.060233463035019454,0.9222143364088006
0.060700389105058365,0.9224982256919801
0.061011673151750975,0.9224982256919801
0.061011673151750975,0.9227821149751597
0.06132295719844358,0.9227821149751597
0.06132295719844358,0.9229240596167495
0.06178988326848249,0.9230660042583393
0.06178988326848249,0.9233498935415189
0.06194552529182879,0.9233498935415189
0.06194552529182879,0.9234918381831085
0.0624124513618677,0.9234918381831085
0.06272373540856031,0.9234918381831085
0.06287937743190661,0.9234918381831085
0.06319066147859922,0.9236337828246983
0.06319066147859922,0.9237757274662881
0.06365758754863814,0.9237757274662881
0.06365758754863814,0.9240596167494677
0.06412451361867705,0.924485450674237
0.06428015564202334,0.924485450674237
0.06428015564202334,0.9246273953158268
0.06459143968871596,0.925195173882186
0.06474708171206225,0.925195173882186
0.06474708171206225,0.9253371185237758
0.06505836575875486,0.9253371185237758
0.06568093385214008,0.9256210078069553
0.06614785992217899,0.9256210078069553
0.06614785992217899,0.9257629524485451
0.0663035019455253,0.9257629524485451
0.06645914396887159,0.9261887863733144
0.0666147859922179,0.9261887863733144
0.0666147859922179,0.9263307310149042
0.0666147859922179,0.9266146202980837
0.0666147859922179,0.9267565649396735
0.06708171206225681,0.9268985095812633
0.06708171206225681,0.9270404542228531
0.06739299610894942,0.9270404542228531
0.06739299610894942,0.9271823988644429
0.06739299610894942,0.9274662881476224
0.06754863813229572,0.9274662881476224
0.06832684824902724,0.9280340667139816
0.06832684824902724,0.9281760113555714
0.06879377431906615,0.9281760113555714
0.06879377431906615,0.9283179559971612
0.06957198443579767,0.9288857345635202
0.06957198443579767,0.9291696238466998
0.06972762645914397,0.9291696238466998
0.06972762645914397,0.9295954577714691
0.07003891050583658,0.9303051809794181
0.07035019455252918,0.9303051809794181
0.07035019455252918,0.9307310149041874
0.07066147859922178,0.9307310149041874
0.071284046692607,0.9310149041873669
0.07190661478599222,0.9310149041873669
0.07190661478599222,0.9314407381121362
0.07206225680933852,0.9314407381121362
0.07252918287937743,0.9314407381121362
0.07284046692607003,0.9314407381121362
0.07330739299610894,0.9321504613200852
0.07330739299610894,0.932292405961675
0.07346303501945525,0.932292405961675
0.07346303501945525,0.9325762952448545
0.07439688715953308,0.9325762952448545
0.07439688715953308,0.9327182398864443
0.07501945525291828,0.9330021291696239
0.07501945525291828,0.9334279630943931
0.0754863813229572,0.9334279630943931
0.0754863813229572,0.9335699077359829
0.0756420233463035,0.9335699077359829
0.0756420233463035,0.9337118523775727
0.07579766536964981,0.9338537970191625
0.07610894941634241,0.9338537970191625
0.07610894941634241,0.9341376863023421
0.07642023346303502,0.9341376863023421
0.07688715953307393,0.9351312987934706
0.07735408560311284,0.9351312987934706
0.07735408560311284,0.9352732434350604
